policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
DQN修正版,广西|流通|2023-03,广西,2023-03,流通,3,3,0.0362037980230554,0.01154880406603614,0.0028151876758784056,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2023-03,广西,2023-03,生产,10,10,0.6302004100738169,0.04740003364151394,0.9836928844451904,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|餐饮|2023-03,广西,2023-03,餐饮,10,10,0.2529984894607915,0.318331316702146,0.839713454246521,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2023-03,新疆,2023-03,流通,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2023-03,新疆,2023-03,餐饮,5,5,0.2187403031021432,0.2466419817885368,0.6571694016456604,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2023-03,江苏,2023-03,流通,0,0,0.007006794569984055,0.0009522655193713892,-0.0022054908331483603,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2023-03,江苏,2023-03,生产,10,10,0.13713899013411365,0.10818066563542883,0.39826729893684387,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2023-03,江苏,2023-03,餐饮,0,0,0.023749745511864415,0.006213363188679174,-0.007475452031940222,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|流通|2023-03,江西,2023-03,流通,3,3,0.036613113609199145,0.007611084732816492,0.0006025168695487082,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|餐饮|2023-03,江西,2023-03,餐饮,3,3,0.0546133682026181,0.022241814966216168,0.05612939968705177,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2023-03,河北,2023-03,流通,1,1,0.045372772547283946,0.0024718827189156934,0.02472507581114769,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|生产|2023-03,河北,2023-03,生产,10,10,0.54,1.0,0.9979373216629028,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2023-03,河北,2023-03,餐饮,3,3,0.42177016654059507,0.7632428022816844,0.9138357043266296,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|流通|2023-03,河南,2023-03,流通,1,1,0.021373344695438046,0.0017210912142273994,-0.004738061688840389,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|生产|2023-03,河南,2023-03,生产,10,10,0.4866731556725592,0.9654482420296796,0.9964264035224915,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|餐饮|2023-03,河南,2023-03,餐饮,10,10,0.6146792122991408,0.010304926603957931,0.9793039560317993,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|流通|2023-03,浙江,2023-03,流通,1,1,0.005566643645055205,0.0012694947095370141,-0.024121850728988647,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|生产|2023-03,浙江,2023-03,生产,10,10,0.12962905897315702,0.0979585141181027,0.3582489490509033,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|餐饮|2023-03,浙江,2023-03,餐饮,10,10,0.08951372959166204,0.05128986859217376,0.13629549741744995,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2023-03,湖北,2023-03,流通,1,1,0.04092482080936119,0.013975596140314824,0.02473614364862442,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2023-03,湖北,2023-03,餐饮,10,10,0.54,1.0,0.9979373216629028,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2023-03,湖南,2023-03,流通,1,1,0.043823900528277275,0.01557445400891871,0.029001647606492043,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|流通|2023-03,甘肃,2023-03,流通,1,1,0.33603737826246305,0.5202158080647485,0.5516250729560852,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|生产|2023-03,甘肃,2023-03,生产,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2023-03,福建,2023-03,流通,3,3,0.04381378800112952,0.007448850336685708,0.017939751967787743,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2023-03,福建,2023-03,生产,5,5,0.1834545033216642,0.18086841737461565,0.5427378416061401,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|餐饮|2023-03,福建,2023-03,餐饮,3,3,0.2463466055089184,0.30383899389899205,0.6355389356613159,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|流通|2023-03,贵州,2023-03,流通,5,5,0.11417155808513574,0.0783658711861305,0.2757014036178589,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|流通|2023-03,辽宁,2023-03,流通,3,3,0.043959168542627255,0.010166483270218452,0.020504049956798553,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|餐饮|2023-03,辽宁,2023-03,餐饮,10,10,0.19243366065500284,0.13006047114333993,0.5955186486244202,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|流通|2023-03,重庆,2023-03,流通,10,10,0.08712102765118741,0.03204823873602356,0.09818916767835617,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|生产|2023-03,重庆,2023-03,生产,5,5,0.33640020571709345,0.3071345938792774,0.8397648334503174,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|流通|2023-03,陕西,2023-03,流通,5,5,0.10391193771482188,0.06646425995808813,0.2339279055595398,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|餐饮|2023-03,陕西,2023-03,餐饮,5,5,0.07462905943553377,0.03753370577107448,0.11558393388986588,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|餐饮|2023-03,黑龙江,2023-03,餐饮,0,0,0.008852070920914867,0.0019080261385638303,-0.002786315744742751,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|流通|2023-04,上海,2023-04,流通,3,3,0.09736359898716834,0.05933892579263822,0.18785874545574188,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|餐饮|2023-04,上海,2023-04,餐饮,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|流通|2023-04,不详,2023-04,流通,5,5,0.3748921951317479,0.00026762597312524153,0.7692782878875732,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|生产|2023-04,不详,2023-04,生产,5,5,0.54,1.0,0.9887419939041138,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|餐饮|2023-04,不详,2023-04,餐饮,1,1,0.0021033680774695195,0.00037369115990618806,-0.028741206973791122,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|流通|2023-04,云南,2023-04,流通,5,5,0.10824648880156618,0.07138349681928569,0.2515849769115448,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|流通|2023-04,内蒙古,2023-04,流通,3,3,0.29838556663678356,0.42408850118898744,0.7508132457733154,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|生产|2023-04,内蒙古,2023-04,生产,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|流通|2023-04,北京,2023-04,流通,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|餐饮|2023-04,北京,2023-04,餐饮,5,5,0.2420952248758357,0.2947182354958828,0.7218924760818481,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|餐饮|2023-04,吉林,2023-04,餐饮,1,1,0.49943186293781716,1.0,0.7796415090560913,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2023-04,四川,2023-04,流通,0,0,0.031997646437190164,0.009572815482931698,-0.010071401484310627,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2023-04,四川,2023-04,餐饮,10,10,0.658980044994937,0.2028783480281428,0.9918992519378662,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2023-04,天津,2023-04,流通,3,3,0.05878537934709663,0.02511913945771767,0.06854600459337234,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2023-04,安徽,2023-04,流通,10,10,0.37840519879078355,0.0019163225658651985,0.8554691672325134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2023-04,安徽,2023-04,生产,10,10,0.09721653200480292,0.05918316679373801,0.17925143241882324,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2023-04,安徽,2023-04,餐饮,1,1,0.044067239042271916,0.01571239563886709,0.029361387714743614,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2023-04,山东,2023-04,流通,5,5,0.3631442855112554,0.0,0.7536863088607788,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2023-04,山东,2023-04,生产,5,5,0.07193820027582357,0.01868222484186942,0.0876253992319107,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2023-04,山东,2023-04,餐饮,1,1,0.010368190365518243,0.002240923683629746,-0.01784295216202736,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2023-04,山西,2023-04,流通,5,5,0.1263133851388425,0.09359038426050222,0.32488778233528137,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2023-04,山西,2023-04,餐饮,3,3,0.022106644220721623,0.005626434128768171,-0.03619496524333954,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2023-04,广东,2023-04,流通,5,5,0.10377808423787885,0.000529814979921949,0.16704125702381134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2023-04,广东,2023-04,生产,1,1,0.024421435594224723,0.0032367056820390414,-0.000327857444062829,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2023-04,广东,2023-04,餐饮,1,1,0.019424091603955678,0.003129624620205895,-0.006440713070333004,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2023-04,广西,2023-04,流通,1,1,0.024087294834539606,0.0063373435247710865,0.0007241916027851403,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2023-04,广西,2023-04,生产,10,10,0.4500871870439461,0.0030639705182299378,0.9184057712554932,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|餐饮|2023-04,广西,2023-04,餐饮,5,5,0.11975954005045411,0.08522095915357544,0.2983912527561188,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2023-04,新疆,2023-04,流通,1,1,0.4310580356983892,0.7913211764170014,0.6980155110359192,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2023-04,新疆,2023-04,餐饮,10,10,0.11639860431344316,0.08106669442809382,0.2860337793827057,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2023-04,江苏,2023-04,流通,0,0,0.0025707304113284134,0.0004663712487303218,-0.0008091760682873428,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2023-04,江苏,2023-04,生产,10,10,0.09861744925964967,0.06067452208571955,0.18707597255706787,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2023-04,江苏,2023-04,餐饮,0,0,0.020872890218766912,0.00520384375608509,-0.006569962948560715,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
